Title,Date,Rating,Content
3 idiots,3 June 2014,9.0,"I can say this film the best movie. I love the film. There are comedy, drama, love everything in this film. The film is educative, tutorial, fluent and entertaining. While I was watching the film, I enjoyed. The is criticizing the education system of the India because the education system is teaching memorization and competition but Ranchoddas Shamaldas Chanchad is finding wrong to the education system. Three friends are studying the best school of the India in ICE: Raju Rastogi, Farhan Qureshi and Ranchoddas Shamaldas Chanchad. Raju wants business owner because for the maintain his home , buy his father's medications and her sister's marriage. Farhan is going to the best engineering school of the India in ICE because his father wants but Farhan loves photography and Farhan wants to be a photographer. Ranchoddas Shamaldas Chanchad is very different character. There is a school manager . School manager is evil- minded, hard, snappish. There is a manager's daughter. Manager's daughter is beautiful, optimistic a girl. Ranco is giving direction to the lives of everyone. Follow strictly the film. The film is very beautiful."
"my take: at the least, you can't say you don't get a full-course meal of movies in one LARGE one",29 February 2016,9.0,"Unlike many who have commented here in the years since 3 Idiots was released in India and throughout the world, I am not well-versed with Bollywood movies - indeed, far as I can tell from his filmography, this may be my first Aamir Khan movie - so my take on this experience may be different from others. It's not even that I can't get into a cinematic whirlwind like this, as other filmmakers in other countries will (sometimes) go for BIG emotions and BIG turns like this one does (Love Exposure was something that came to mind during this, of all things). So if you read what I'm about to say and think I'm full of it or don't know what I'm talking about it, well, the latter may be about right, but I can still share my honest thoughts much as they are. And, as far as the most general impression, overall, this isn't too bad. Is it very good though, or as bad as certain IMDb message board posters might say since its ascension to the top 250 films of all time? In short, 3 Idiots is a full course meal of a movie, and it has so many types and moods of movie stuffed into one, like a Turducken or something: it's a broad college comedy, an Alvin and the Chipmunks farce (think about it, with Khan's Rancho as Alvin and the other two idiots variations of Simon and Theodore, sort of, plus the Chatur character as the 4th wheel), a soap opera about strict fathers and their children, a tragic tale about suicide meant to highlight a very real problem in Indian society, and of course for Bollywood a musical, not to mention a kind of moral story of what it means to be a teacher or a student and how to not be so uptight (another subtitle for this movie could be ""The System, They Just Don't Understand!"").It's even other things I'm sure, and the tones fluctuate and alter on a dime from one to the next. Case in point, there's a little more than mid-way through the film a very serious turn in the plot; nevermind how exactly it gets there, suffice it to say it's due to some late-night antics from Rancho with pals Raju and Farhan, with Raju most drunk the next morning in class and being forced to decide whether to be expelled or put it all on Rancho. Raju decides to jump out the window, though he doesn't die and he subsequently gets rushed to the hospital. Cue up the sad but (it can't be anything else) supremely heart-felt song that plays over as he is brought to stable condition. Then it becomes a rather crazy comedy of 'how do we wake up Raju' sequence as he is stuck in his, uh, comatose-sort of state and Rancho keeps saying wilder and wackier things to get Raju to wake up. And yet as broad as this is it's still serious... sort of.A lot of this happens throughout 3 Idiots; for a stretch of time the movie will take on something like a frat-house comedy (that's actually how the film seems like it will take shape early on, ""initiation"" sequence with butt-branding included!) but then it's (duh) also a romance with the headmaster/principal's daughter, Pia (Kapoor, pretty but also a very good actress) and Rancho since he not only is the cool/suave prankster but he also spots the phonies who try to have her hand as a significant other. But then it's also about Raju's sad (in black and white no less!) home life, and then it's also about how to function properly in an academic environment with Rancho sometimes like a, uh, RP McMurphy in Cuckoo's Nest turning the system upside down with the headmaster as the one-note headmaster. And then it gets into a musical number about things like ""All is Well"", which gets finished off by someone jumping off a ledge and to their death, which makes it uh... sad again, as it cuts to the pouring rain at a funeral.This may be de rigeur for those who are regulars for Bollywood cinema - for me, it was at times a startling experience, sometimes akin to getting whiplash on a roller-coaster. This is not to say it made the experience intolerable, however. It was surely made as a prestige/high-mainstream comedy/drama/musical-et-al, and it's the kind of movie that will have high-powered, super-slick musical set pieces (not quite as many as I expected, to be fair, and those that are here do stand out well and are the highlights of the movie aside from Khan's performance), and then for the regular musical score it will be some of the goofiest notes I've ever heard outside of a Disney channel show. And for as BIG as the actors go for this material - perhaps, you could argue, they don't have much of a choice - there are moments where there's something close to not subtlety but measured stuff; when Raju confronts his parents with what he actually wants to do with his life, it's a legitimately strong dramatic scene that pulls on the heartstrings just enough.In other words, it's probably not what will be the *best* Bollywood movie - some may put it high up there, and that's their prerogative - but if you are new to this style of movie-making (and I don't mean Slumdog Millionaire for the laymans that's basically Bollywood crossed with Danny Boyle), it's a good place to start. It's sometimes quite funny, and sometimes quite harrowing with its drama, and often it's much too much with the emotional manipulation (that delivery scene, my God). It is what it is."
"An average movie which still is better than most of the comedies which rolled out this year in Bollywood (Yes, that's the sorry state of Bollywood these days!).",1 January 2010,7.0,"Chetan Bhagat's novel on which it is loosely based, is not a literary masterpiece but it succeeds in selling what it promises. I think a more serious, drama with subtle humor approach should have been used to make a good movie out of that novel. What we have got in 3 Idiots is another addition to the streak of mindless comedies. One movie genre which has suffered the most in recent years is comedy and movies like 'Jane bhi do yaron' or even 'Andaz apna apna' or many of the Hrishikesh Mukherjee's movies are not made anymore. What we get these days is run of the mill gags with jokes copied from youtube (Search 'funny student at exam hall' if you want to see an example).Rajkumar Hirani has tried to emulate the success of Munnabhai films by using the same formula but has tried to pull one too many a stunt this time. Munnabhai movies were fresh, something new always works! Repeating same thing over and over is what killed 3 Idiots. Amir tries hard and gets away with it but definitely younger actors could have done a better justice. Madhavan as an actor and narrator fails big time in this movie. An actor like Sharman Joshi who has done quite decent job till now in comedies isn't given much meat in his role. In fact I would have loved to see him do the role of Rancho! Boman Irani's character is straight out of a cartoon book and its not funny at all. Surprisingly, Kareena Kapoor has done a very good job in the smaller than others role she got. It seems she succeeds in carrying this role forward from Jab We Met!Finally, I would say that this movie has soul, it has a message(in fact may be one too many ;) but it lacks execution. It fails to stick to this message with heart because of senseless and unbelievable comic scenes which are forcefully thrusted to get some quick laughs but ultimately prove to be roadblocks in the storyline. Many situations in the movie are so hard to believe that you can only gulp them down if the movie was a spoof which it is not. I have seen(and have been a part of) much crazier things when I was in engineering college but still what they show here is simply stupid.Watch this movie if you want to relax and watch some mindless comedy where you have to apply your brain... 6/10 for me."
Absolute rubbish.,27 December 2009,7.0,"Pardon my ignorance.When an actor of Aamir's calibre decides to act in a movie after a year from his previous release, and when you have a massive production house backing your movie with a director whose had two back to back hits, You tend to expect a lot from a movie.But instead what you get is 3 hours of absolute rubbish.The facts are simple. Add a Lil bit of humour to a pathetic story and publicise it well and let the cash registers ring, because its the year end and there a billion fans of Aamir, who have been waiting so impatiently for his next movie for over a year, so anything he signs is bound to be an instant hit. And that has been the case for most of his movies for the past decade. Even MANGAL PANDAY cashed in a lot in the first week. What mystifies me more is the way Aamir went about publicising this movie? I am still confused and a bit dazzled as to what was the link between the story of the movie and Aamir touring India as your everyday people.What mystifies me even more as to what made choose him this movie. There was nothing even close to what you would call challenging in this film, considering his previous performances.Lets start with his character Rancho, a college student . Lets be honest, he has played that in so many movies that he could now do that in his sleep. A free thinker who studies and preaches education by his own rules and practicality. Funny why does Patch Adams just keep springing to my mind. The only difference being Robin Williams and Rancho was that Robin was practising medicine in that movie and Rancho is practising engineering. There were many one-liners that i heard giggles in the theatre, but not many of them realise that they are so 2 thousand late.Like for instance the NASA pen scene or even the best gag of the film the Omi speech are lifted from either stand-ups or foreign movies.It was like watching a blend of Patch Adams, Rang De Basanti,Patch Adams, Munnabhai (the first one because that too was inspired by Patch Adams), Patch Adams & Taare Zameen Par together.And it was Shambolic mixture to be honest. Even the English song "" give me some sunshine"" is inspired by an old Hindi ghazal. And i am really annoyed that nobody else realised that. Probably because the language has changed. So i will have to spell it out to you, compare the lyrics of this song and a timeless classic by jagjit singh, ""Woh Kaagaz Ki Kashti"", and u will begin to realise, that every bit of this movie is either inspired or lifted from one or the other, in the same manner Ghajini was inspired from a certain Christopher Nolan film.Yes i did find something that i liked in the movie, and that is only one shot from the entire movie, although very predictable, but the scene in which joy is shown hanging to his ceiling fan was a brilliant piece of direction. Its the way that it was shot in that amazed me.With Lage raho , Hirani stamped his mark of brilliance in many ways. As a director, a story writer and a story teller. It was refreshing and unpredictable. Even the first of the Munnabhai series had plenty of laughs and frowns although that too was mostly an indianised version of Patch Adams. Mr, Hirani, move over the patch Adams hangover now. Its high time. I am sure you might find many other movies in Hollywood, that still haven't been indianised.And once again pardon my ignorance."
"""Chase Excellence, Success Will Follow""",7 March 2013,10.0,"An ordinary school story? Absolutely not. 3 Idiots ,in my opinion,the most exciting and different school-themed film of all-time. Because it is not just make laugh you ,movie also give lessons to you like friendship, love that sort of things.The story of the film (in my opinion) is very gripping. And the cast is perfect.I'm not familiar with Indian Films but the cast is really impress me.And the actors ,effects ,musics was perfect.The film also likes a musical.The plot of the film is very exciting .Two friends ,Farhan and Raju searches their long-lost friend Ranchoddas Shamaldas Chancad. When the film is move on ,you see the real life of students ,pressure ,stress ,even suicide of a student, exams. Just work for good grades ,not for the knowledge ,etc.. Farhan tells the story in the film .When you look back in the time ,everything in the film is familiar to you.I guaranteed this to you.In the film you laugh ,maybe you cry ,but you like it.I recommend this film to everyone.Don't listen anyone's comments, just watch the film and enjoy.My Vote: 9/10"
Best Bollywood movie I've ever watched,4 September 2010,10.0,"One thing that comes to our mind when we say Bollywood is fancy stories with dream worlds. They are far for reality and almost nothing to take from it. But this movie stands still as a giant proving that Bollywood isn't all about synthetic dream worlds. This is a classic masterpiece with the combination of geniuses.Aamir khan my favorite actor in Bollywood shows here, he not just another actor but a man of wisdom. There are high class Bollywood celebrities, acting in very cheap movies even jeopardizing their well built reputation. One thing I notice on Aamir Khan is that he is not after each and every role only seek for the excellence. As he becomes successful with his career, he improves the way of thinking too. This maturity can be clearly visible in his productions too. (He could be the only Bollywood celebrity with a brain :)The plot of this movie is quite interesting and never get bored. Humor, Joy, Sorrow , feeling and everything is there. The specialty that tied my attention to this movie is the Dialogs. They are really a work of a genius. Rancho's dialogs as a college student perfectly call into our wisdom. They contains the thoughts of a philosopher. The message given by the movie is astonishing by the end. if it's summarized, ""Don't follow the success, only the excellence. Then success will follow you""This could be the movie that would change my life one day."
A Modern Day Classic!,30 April 2012,10.0,"First he taught us that laughter is the best medicine. With his second venture, he taught us the ways of piece and love through Ghandism. Now, with 3 Idiots, Rajkumar Hirani tells us to chase excellence and success will follow.I'm a viewer who believes the best way to send a message is through an entertaining way rather than a preachy way. A message through entertainment hits you harder than a boring and preachy one. Films, of course, are not meant to send messages, but it's always nice to see one that does. I honestly believe nobody can do it better than Raju Hirani - Currently the best director of Hindi Cinema.Like his previous attempts, Raju Hirani makes us laugh, cry and think all in one viewing. 3 Idiots not only introduces you to a new world, but also provides a fresh way of filmmaking and narration. Not to forget that it tackles an issue that not many have touched upon - The Education System.Years after graduating from college, Farhan and Raju receive a message from an old classmate, Chatur. Chatur claims that he has found their old buddy Rancho. Rancho, a free mind, an intelligent student, a good guy. Why is Rancho so important? What exactly did Rancho do? Why did he leave? Will Farhan and Raju find him? All that is depicted in the next nearly 3 hours of the movie.To start, 3 Idiots deals with a few things here and there. Whether it is the poor school system that discriminates and pressures you involving your grades. Whether it's you father forcing you to become an engineer and not allowing you to pursue your dreams. Or even a bright student who fears he may not be able to live up to the high expectations. Finally, 3 Ididots says one simple thing - Chase your dreams, demolish your fears and try your best - Success is a given.There are a number of significant moments I totally love in the movie. Aamir's introduction itself is a great start. I'll go on and say another lovely scene is when Farhan and Raju come last and find out where Rancho placed. Of Course, who can forget Chatur's hilarious ""Balatkaar speech"" Just Genius writing. There are more moments to cherish here. The whole climax is lovely. Mona Singh's baby delivery is gripping. Finally, Rancho's real identify being shown keeps you glued and enlightened all at once.My favorite part of the film is when Farhan and Raju decide their fates. Farhan confronting his father about his real dreams and Raju's interview - Just amazing moments.Flaws? I really don't see any. I do want to note that the film is almost 3 hours yet you do not feel like it has been that long.Rajkumar Hirani and his co writer really developed a nearly flawless script here. The lines are just amazing. They are fresh and also have that feel-goodness to them. The screenplay is excellent.The music of the movie grows on you. All Izz Well lifts your spirit. Give Me Some Sunshine is amazing. Behti Hawa is also an underrated song. Songs are pictured well.R. Madhavan gives his best performance in my opinion. His voice over is also a master stroke. He's got a strange innocence to him him this film. It works. Sharman Joshi is no less. He's just first rate. Especially in the scene when he goes to give his interview.Kareena Kapoor is actually acting well here. A great act. Boman Irani is first rate as always. He's just brilliant. His character is sort of similar to his earlier character in Raju Hirani's first film, Munnabhai MBBS. However, there's a huge distinction in Boman's act. Shows the man's versatility.Aamir Khan holds 3 Idiots together all through. I feel he should have gotten the best actor award that year instead of Amitabh Bachchan in Paa (That was a great act too) He looks the role, he's just perfect in every frame. You don't really expect anything less than that from Mr. Khan.All said and done, even Aamir would agree with me that the real hero of this film is Raj Kumar Hirani, the director. He's filled the movie with so many wonderful moments, extracted some memorable performances and has given one of the most entertaining films to Indian Cinema.What else can I say? Just a big thanks to director Raj Kumar Hirani, producer Vinod Chopra and actor Aamir Khan for giving us this modern day classic.In Munnabhi MBBS - It was a ""jadho ki jhappi"" In Lage Raho Munnabhai - It was ""Get well soon, mamu"" And now, it's - ALL IZZ WELL!"
What an amazing movie,16 July 2014,9.0,"This is the first movie that I want to watch AGAIN Bollywood is simply brilliant.10/10 for ""3 idiots"".Although this movie was old,but it still gold.I would like to watch this type of movie rather than watching some recently filmsFrom the actor,the story,effect and soundtrack,everything is almost perfect Furthermore,the movie inspire me to pursuit my favorite jobAnd I bet you will find the same thing after you watch ""3 idiots""""Pursue excellence, and success will follow, pants down."" Such a wonderful quote"
3 idiots,19 January 2022,9.0,"Oh, and I haven't watched Indian movies for a long time! The last movie I remember is the famous ""Zita and Gita"", which I watched with my parents as a child.Having accidentally watched the film ""Three Idiots"" by an Indian film company yesterday, I was surprised to find that the films have been updated since then.The film tells about three friends who study at the university and face boring idiots teachers, idiots students, idiots rich. The title of the film may mistakenly form an image of three vulgar morons in my head, as in the movie ""Dumb and Dumber"". In fact, the film is about three good, kind, intelligent and inquisitive guys who are not afraid to speak out against the system, are not afraid to say what they think. They are called idiots by primitive teachers and a boring director. I'm."
3 Idiots definitely tries to do things differently ... to certain extent successfully!,2 November 2011,10.0,"I generally avoid commercial Hindi films but I watched 3 Idiots because I was told that it does things differently. For the most part, I found that to be true.Story: While the theme of the story is quite valid it's hard not to notice that it was discussed by a very similar Hindi film starring Aarmir Khan recently (Taare Zameen Par). In both films Aarmir Khan plays a similar stand out role which create a continuous sense of déjà-vu. The main story line of 3 Idiots oscillates between being simple, heart-warming and humorous to outrageous and silly. This makes things pretty awkward. One moment you would be engrossed watching a story of two troubled students being helped by benignant idealist and the next moment the idealist starts acting like Jesus himself with infinite wisdom. The story never hits a good balance. Personally, wise cracking Aarmir Khan's character got under my nerves far too often.Acting: Acting for the most part was quite solid with the exception Kareena Kapoor. Either all Hindi film directors want her to act the same role in every film or she has been copy/pasted from another film. Most scenes involving her were predictable resulting all attempts at humor to fall flat. Direction/Editing etc: The film is pretty long which made me feel that editing was not great. There were a few scenes that were quite irrelevant and overdone. But 3 Idiots packed enough comedy and charming sketches to keep me interested until the end. The characters are skewed so much to black/white and right/wrong; the film gave me the sensation that the director wants me to enjoy the film in one particular way. There was very little to think about after watching. Visuals: Most of the scenery and visual elements used to drive the story along was quite good and well thought out.All in all, 3 Idiots is enjoyable and there are lot of things to like. It's still aimed at the core Hindi film fans but it's accessible enough for others too."
Bland and Boring......,2 January 2010,10.0,"It is only if I had not lost my movie sensibility, I would have been placed better. The best part about India is that everything has a following and Aamir Khan with his histrionics and verbal spats is in the midst of a great purple patch. Everything he is touching is turning into gold and it takes a modern day genius to do that. He is more like a good salesman then an actor. If you can sell the same college song after 21 years, you sure have to be awarded the best salesman in your industry. Well, the real disappointment is not Aamir, as he frequently makes bad movies...Fana and Ghajini to name just the latest 2 but he also carves out little gems like Taare Zameen Par every now and then. And the disappointment is also not from the fact that he is still playing the college Romeo. The disappointment is with Raj Kumar Hirani who in trying to accommodate Aamir's star power did what Shubhash Ghai did in Yaadein. The Box office verdict has been starkly different for both the movies because young India connects to the message of 3 idiots well. Critics with a few exceptions did not speak their mind because they knew that this movie was going to do colossal business. But the fact remains a fact....the ending was manufactured and seriously pretending. It was like that the script writer was superficially trying to make everybody smile while walking out. It is the first time Hirani has erred and hope that he does not slip again, as he has given 2 most memorable movies in recent memory. This does not even come close. The point of view was excellent, the treatment not."
One of the best movies of the decade. Don't be an Idiot and skip this movie!,24 December 2009,10.0,"Absolutely brilliant one. Decent humor, equally includes love and emotions. Very nice performances by Aamir Khan, R Madhavan, Sharman Joshi and Boman Irani. Kareena looks good but would get a 3 out of 5 for acting. The film begins with the entry of our threesome in the city's elite engineering college. It takes the first tryst with the mandatory ragging sessions which enunciate who the leader of the gang is going to be: new entrant Baba Rancchoddas, as his friends fondly call him. Rancho not only leads his friends through the maze of India's competitive, high- pressure, rote-heavy, illogical and almost cruel education system, he tutors them on several life mantras too. Like, running after excellence, not success; questioning not blindly accepting givens; inventing and experimenting in lieu of copying and cramming; and essentially following your heart's calling if you truly want to make a difference. So, you have the threesome embroiled, time and again, in a confrontation with authority, as represented through the domineering figure of Viru Sahastrabuddhe (Boman Irani), the unsmiling Principal who venerates the cuckoo because the bird's life begins with murder. Kill the competition, because there is only one place at the top, believes the Princi. Poor, mistaken Princi! Doesn't he know that competition is effete, model students like Chatur (Omi) end up as duhs in real life and non- conformists (Rancho and Rocket Singh Inc), who care tuppence about being on top, could end up as eventual winners. More importantly, they could be high not only in IQ (intelligence quotient) but in EQ (emotional quotient) too, never losing their humaneness and social networking skills.This would easily get a 9.5 out of 10. Don't be an idiot and skip this movie!"
Wonderfully Entertainment,2 July 2014,10.0,"It's hard for me to review this film, as I have not seen a huge number of Indian films--probably no more than a couple dozen. Most of the ones I've seen were wonderfully entertaining but I am far from an expert on Bollywood. Because of this, I have a hard time knowing how good this film is relative to other films from this country. So, consider this when you read this review. This may be among the very best India has to offer or it just seems that way to me.Like so many Indian films, this is a very, very long film--with a run-time of almost three hours. When a movie is bad or just okay, this can seem like forever, but since ""3 Idiots"" is a very, very good film I loved its length. And, like most films of the genre, it has its share of the usual singing and dancing so foreign to films from other countries. One thing you should know, however, is that defining the type of film it is isn't really easy. Much of it is a comedy, but it also has many poignant moments (keep the Kleenex nearby), some existential moments where they explore the meaning of life and work and it's also a tender film about friendship. And, as my daughter pointed out when she saw the film, she loved that the men in the movie are not afraid to cry--something you rarely see in western films."
Motivational movie,9 December 2013,7.0,"I really loved this movie. When you don't understand the logic why people around you stress the importance of studies, then probably the best motivational movie around to watch is '3 idiots'. Aamir (Rancho) showed how dedication and hard work in studies can take you to the heights of success. The movie proved yet again that Aamir is one of the best and creative minds in bollywood. One of the rare movies that keep your guessing and maintains the suspense right through the end.The movie is a whole package, its about true friendship and love. A must watch movie. Totally worth watching movie, you wont regret watching it even if you will have to watch it with subtitles."
A must watch,18 June 2015,7.0,"I had to write a review because of how amazed I was by this incredible movie,I was also surprised that their is only one review.This movie will not only deliver a message but will also be very entertaining delivering the message.I was not bored at all nothing was wrong,my unprofessional opinion is that this movie has no flaws.The message is very clear in this movie (chase excellence success will follow)The acting was really stunning, Aamir Khan was great ,Madhavan and Sharman Joshi were as great and of-course Boman Irani(college directer) we can't ask for a better performance.I also have to say Rajkumar Hirani (the real director) did a great job.I seriously think if this movie is in America it would win an Oscar in Best Picture,Best Directing,Best Actor in a Leading Role,Best Actor in a Supporting Role,Best Music."
Good. But misses the Bullseye !!!,28 December 2009,7.0,"It certainly is all over town. Aamir's next has been hyped immensely and it's not surprising if you are not able to find a movie ticket this weekend. But at the end it all boils down to the question - is the movie worth all the hype ?? After watching it, I can say that the answer (quite disappointingly) is no.Two college friends - Farhan Qureshi (R. Madhavan) and Raju Rastogi (Sharman Joshi) embark on a journey to find the third friend / Idiot Rancho (Aamir Khan) who mysteriously disappeared after college five years ago. The film's story is told through flashbacks as the characters journey to Shimla in search of Rancho - the person who managed to change their outlook towards life.The problem with 3 Idiots according to me is that although it tackles a very complex issue, it chooses to do so in a light-hearted way which essentially converts this movie into a comedy (something present in abundance in B-Town). No doubt the humor is top-notch and keeps you rolling in laughter but the movie simple fails to connect you emotionally with the characters as opposed to, for example, Taare Zameen Par (2007) which I feel, after watching this, is far more superior in terms of characterization and emotional depth. By the time it reaches the climax, you can well anticipate almost everything that would happen.As for the performances, they are top-notch. Undeniably, Aamir is one of the finest and this movie reaffirms this. However, what most people seem to be forgetting is that there are two more actors in this movie who, given the opportunity, are as capable as Aamir themselves. First R. Madhavan as Farhan Qureshi is simply brilliant. Watch the scene wherein he tries to explain his point of view to his parents. Next, Sharman Joshi as Raju Rastogi really shines not just in the comic sequences but in the more serious ones (which the movie has very few). Revealing the sequence in which he shines may act as a potential spoiler but watch out for a scene in the principal's office in which the principal asks him to type a rustication letter. Kareena Kapoor is really a thorn in this movie and her romance with Aamir is something that should have been either toned down or chopped off. Omi as the ideal geek is impressive (more so than Kareena).The cinematography is good and breathtaking in the opening song where the lush greenery of Shimla is captured with such finesse that it induces a sense of wonder. The music is good but the songs have not been used that effectively. For instance, ""Give Me Some Sunshine"" not only has weak choreography, but it comes at a moment which severely reduces its impact. The promo featuring that song was far superior (in fact that was what fooled me into believing that this movie could end up as a masterful lesson in life). Some of the sequences could have been trimmed down.On the whole, although 3 Idiots is a good movie, it is hard to understand people calling a masterpiece or a breakthrough in cinema. Movies like Taare Zameen Par (2007) or even Hirani's own Lage Raho Munnabhai (2006) are better movies as compared to this. Nevertheless, the movie does provide some really good entertainment so if you're looking forward to just relax and chill out, go for this. For those however seeking some serious depth and a perspective in the life of an engineer, I'd say the movie tries and succeeds in parts but an engineer's life and the pressures s/he faces are a different game altogether. Although the movie it enjoyable, it is far from authentic. And this comes from an Engineer (although an Idiotic one). Now I may get a lot of sore thumbs down on this one but this in my opinion on this movie written in all earnestness. Don't enter this movie with high expectations and you may perhaps find that All Izz (Indeed) Well !!!Score: 7.0/10.0 !!"
"super drama, romantic, action, funny",19 January 2013,7.0,"this is the best one that I have had watched before. this movie like what I wrote in summary super drama, romantic, action, funny ! this is the best one that I have had watched before. this movie like what I wrote in summary super drama, romantic, action, funny ! this is the best one that I have had watched before. this movie like what I wrote in summary super drama, romantic, action, funny ! this is the best one that I have had watched before. this movie like what I wrote in summary super drama, romantic, action, funny ! this is the best one that I have had watched before. this movie like what I wrote in summary super drama, romantic, action, funny ! this is the best one that I have had watched before. this movie like what I wrote in summary super drama, romantic, action, funny !"
"Fairly idiotic, but it's not that bad",1 October 2011,1.0,"Rajkumar Hirani's 3 Idiots is generally a rather entertaining comedy, but as a film it is only partially successful. Though it does have its moments, it never really manages to completely deliver and lacks the power to enthrall. It mostly works as a senseless comic ride and only occasionally does it convince when it tries to convey a message. The film is quite messy in presentation, and it is a tiresome task to follow the proceedings as every now and then the story moves confusingly between past flashbacks and present developments. The movie is good in many ways, and at times it's very funny, but it is the overall product which is faulty. The dialogue is for the most part excellent, so is the visual style, but then, the script lacks focus. While Hirani's direction is quite smart and creative at times, he often tries to include too many elements, and, as a result, the movie often seems to go nowhere. The humour wavers between witty moments of hilarity and cheap, unoriginal gags. And then we also have poor sequences of overdone melodrama and manipulative sentimentality, which are incorporated rather forcibly into the movie and they really fall flat. The entire birth sequence, for one, is one hell of a cliché. So is the ending, which is sugarcoated to the max. Where acting goes, the one who does the best--and probably the only great--job is definitely Boman Irani, who is simply hilarious as the lisping, authoritarian college professor. Aamir Khan looks younger than his actual age but is still too old for his role. Acting-wise, he's just ordinary and offers nothing particularly impressive. Madhavan and Sharman Joshi are given little scope and only few short episodes here and there for themselves so that they don't end up unsatisfied from taking part in this film. They do reasonably well, but Joshi is made to cry far too much, and it really gets on one's nerves. Now who's left? Oh, Kareena Kapoor! Well, she is pretty but she is given a thankless blink-and-miss part which is neither significant nor demanding. That said, though she is hardly there, she does well when she is and her presence is pleasant. The songs are quite catchy and fun, but none of them is particularly memorable. ""Zuby Duby"", however, is superbly visualised and is enjoyable enough. Overall then, 3 idiots is an okay film at best which is flawed and terribly overrated, but in all fairness, it is reasonably enjoyable and may provide decent Hindi entertainment for the entire family. According to me, it is worth nothing more than a one-time watch."
For smiting those who are lame enough to give this movie a one or a two star rating,12 July 2013,1.0,"An experience to behold. This movie evoked the extremities of my emotions. Most here on IMDb have appropriately lauded this flick, so any more appreciation on my part will simply turn out to be quite monotonous. I have penned this review to ponder aloud on the narrow lives of those who hated this flick enough to give it a one star rating.Frankly, I did not find more than one or two of the one-star reviews genuine. There is this one guy that compares this movie to the other top 250 movies on IMDb. How lame is that! I mean I have known only professional critics juxtapose movies just so that they could rank them; they are simply forced to compare movies. And judging by that particular person's command over the language and his lack of technical knowledge, he was not even remotely associated with any major critic; why then that absurd comparison? This same guy also cited something about the movie liked by 'mainstream dumb folk'. This comment in itself is dumb. Did he know that Shawshank Redemption was a mainstream flick, and that it was rated highly by the same 'mainstream dumb folks'? You are on IMDb for Satan's sake; this is the place where people other than professional critics rate movies. If I was forced to think like critics, I would say that there are more than a couple of movies better than 'Shawshank..'; Pulp Fiction, The Dark Knight, City of God, The Godfather, to name a few. Hope you get the point.There were a couple of other guys who actually slammed the acting. I wonder, do they even know anything about acting? Being an actor of a small repute myself, I would have no qualms against the acting prowess of the performers, apart from a negligible few areas that needed improvement. And from a consumer's eyes, they made me believe, and there is no higher praise than that.Well, if they are hard-to-please enough to rate the movie a one, why didn't any of them comment on the direction? That is because either there were hardly any points in regards with direction that they could criticize, or they are not literate enough to even know anything about direction.There was this other guy that liked 'Five Point Someone' more. He felt that the movie didn't do justice to the novella. I can only say that the person's list of favorite books would most certainly not be to my taste. I obviously won't say this unless I had read the book, and I wonder how it was successful commercially. The movie is way better than the book. Hell, I shouldn't even be comparing the two.Some other guys claimed that the movie wasn't realistic. Now, since when has the Dark Knight, The Lord of the Rings, The Godfather, Shawshank, Psycho, or Casablanca - I could go on and on - been realistic. Some of them may have been based on a real phenomenon, but they certainly were not out-and-out realistic. We watch and appreciate these movies just for the cinematic experience they offer. So don't give that realism crap. Movies are meant to be a figment of someone's imagination depicted artistically.Some even quoted the movie's similarity to Munnabhai MBBS. Wow, I don't see where that has come from. It's like 'Django Unchained' is 'Reservoir Dogs' all over again. Wake up call! They are two entirely different movies.Don't even get me started on other haphazard criticisms. There were only 2 or 3 people in the one-two star club that convinced me in regards to their rating. Others seemed more like wannabes or trolls, or simply sad souls. I gave this film 8 stars, and dropped 2 stars primarily because of the songs, and its unnecessary larger-than-life portrayal. Overall, I thoroughly enjoyed the movie."
One of the best Indian movies I have seen...,27 December 2009,8.0,"Superbly made movie. All actors have done a splendid job but as always Aamir has acted his heart out. His performance stands out...one of his top 3 performances I would say...What makes this movie special is the way facts (positive as well as negative) about our education system have been put forth. Serious issues like students committing suicide under the pressure of performing well in the academics make you sad, concerned and angry at the same time. Another point to be noted is, Rajkumar Hirani has done an exceptional job in getting a college student out of all 3 actors (Aamir, Madhavan and Sharman)I strongly recommend watching this movie. Don't miss it."
